ID,Ticker,Action,Type,Side,Price,Volume,Cancel_Target_ID
73342,2211,Add,L,Buy,230.63,463,-1
73343,1131,Add,L,Sell,96.29,335,-1
73344,-1,Cancel,-1,-1,-1,-1,73342
73345,-1,Cancel,-1,-1,-1,-1,73343
73346,-1,Cancel,-1,-1,-1,-1,73340
73347,2211,Add,L,Buy,219.76,81,-1
73348,2313,Add,M,Buy,-1,130,-1
73349,2211,Add,M,Buy,-1,109,-1
73350,-1,Cancel,-1,-1,-1,-1,73347
73351,2211,Add,M,Buy,-1,360,-1
73352,2313,Add,M,Buy,-1,40,-1
73353,2211,Add,M,Sell,-1,84,-1
73354,2313,Add,L,Buy,181.25,497,-1
73355,-1,Cancel,-1,-1,-1,-1,73354
73356,1131,Add,M,Buy,-1,238,-1
73357,2211,Add,L,Buy,69.32,426,-1
73358,-1,Cancel,-1,-1,-1,-1,73357
73359,2313,Add,M,Sell,-1,173,-1
73360,1131,Add,L,Sell,40.43,564,-1
73361,1131,Add,L,Sell,129.39,450,-1
73362,-1,Cancel,-1,-1,-1,-1,73360
73363,1131,Add,L,Buy,107.24,271,-1
73364,-1,Cancel,-1,-1,-1,-1,73361
73365,-1,Cancel,-1,-1,-1,-1,73363
73366,2211,Add,M,Buy,-1,297,-1
73367,2211,Add,L,Buy,63.67,125,-1
73368,2211,Add,L,Buy,172.81,62,-1
73369,-1,Cancel,-1,-1,-1,-1,73367
73370,-1,Cancel,-1,-1,-1,-1,73368
73371,1131,Add,M,Buy,-1,487,-1
73372,2211,Add,L,Buy,103.33,54,-1
73373,-1,Cancel,-1,-1,-1,-1,73372
73374,1131,Add,L,Buy,138.46,373,-1
73375,2313,Add,M,Buy,-1,503,-1
73376,-1,Cancel,-1,-1,-1,-1,73374
73377,2313,Add,L,Sell,114.56,369,-1
73378,2313,Add,M,Buy,-1,200,-1
73379,-1,Cancel,-1,-1,-1,-1,73377
73380,2313,Add,L,Buy,227.12,17,-1
73381,2313,Add,M,Buy,-1,177,-1
73382,-1,Cancel,-1,-1,-1,-1,73380
73383,2211,Add,L,Sell,212.39,268,-1
73384,-1,Cancel,-1,-1,-1,-1,73383
73385,2313,Add,M,Sell,-1,148,-1
73386,1131,Add,M,Sell,-1,475,-1
73387,2313,Add,L,Sell,58.48,12,-1
73388,2211,Add,L,Sell,79.77,137,-1
73389,-1,Cancel,-1,-1,-1,-1,73387
73390,2313,Add,L,Sell,98.90,137,-1
73391,-1,Cancel,-1,-1,-1,-1,73388
73392,-1,Cancel,-1,-1,-1,-1,73390
73393,1131,Add,L,Sell,182.16,490,-1
73394,-1,Cancel,-1,-1,-1,-1,73393
73395,1131,Add,L,Sell,65.86,146,-1
73396,1131,Add,M,Buy,-1,344,-1
73397,-1,Cancel,-1,-1,-1,-1,73395
73398,2313,Add,L,Buy,232.51,540,-1
73399,2211,Add,L,Buy,106.67,364,-1
73400,1131,Add,L,Buy,115.93,526,-1
73401,-1,Cancel,-1,-1,-1,-1,73398
73402,1131,Add,M,Buy,-1,188,-1
73403,2211,Add,L,Sell,101.23,152,-1
73404,-1,Cancel,-1,-1,-1,-1,73403
73405,1131,Add,L,Sell,140.28,295,-1
73406,2211,Add,L,Sell,95.06,44,-1
73407,1131,Add,L,Buy,169.04,150,-1
73408,2313,Add,M,Buy,-1,196,-1
73409,-1,Cancel,-1,-1,-1,-1,73399
73410,-1,Cancel,-1,-1,-1,-1,73400
73411,-1,Cancel,-1,-1,-1,-1,73406
73412,-1,Cancel,-1,-1,-1,-1,73405
73413,-1,Cancel,-1,-1,-1,-1,73407
73414,1131,Add,L,Sell,75.30,266,-1
73415,2211,Add,L,Sell,46.81,390,-1
73416,-1,Cancel,-1,-1,-1,-1,73415
73417,-1,Cancel,-1,-1,-1,-1,73414
73418,1131,Add,M,Buy,-1,63,-1
73419,2313,Add,L,Sell,69.37,341,-1
73420,2313,Add,L,Buy,70.63,203,-1
73421,-1,Cancel,-1,-1,-1,-1,73420
73422,1131,Add,L,Buy,90.35,114,-1
73423,-1,Cancel,-1,-1,-1,-1,73419
73424,-1,Cancel,-1,-1,-1,-1,73422
73425,1131,Add,L,Buy,40.53,497,-1
73426,-1,Cancel,-1,-1,-1,-1,73425
73427,1131,Add,L,Buy,163.24,295,-1
73428,2313,Add,M,Buy,-1,44,-1
73429,1131,Add,L,Buy,120.13,339,-1
73430,2211,Add,M,Sell,-1,163,-1
73431,-1,Cancel,-1,-1,-1,-1,73427
73432,-1,Cancel,-1,-1,-1,-1,73429
73433,2313,Add,L,Buy,47.61,519,-1
73434,-1,Cancel,-1,-1,-1,-1,73433
73435,1131,Add,M,Sell,-1,473,-1
73436,2313,Add,L,Buy,89.49,406,-1
73437,-1,Cancel,-1,-1,-1,-1,73436
73438,2313,Add,L,Sell,69.41,184,-1
73439,2211,Add,L,Sell,185.63,170,-1
73440,2211,Add,L,Buy,237.81,108,-1
73441,2211,Add,L,Sell,99.87,87,-1
73442,-1,Cancel,-1,-1,-1,-1,73438
73443,1131,Add,L,Buy,135.66,296,-1
73444,2313,Add,L,Buy,142.16,26,-1
73445,2211,Add,L,Buy,225.00,587,-1
73446,1131,Add,L,Sell,224.19,285,-1
73447,2313,Add,L,Buy,53.57,16,-1
73448,-1,Cancel,-1,-1,-1,-1,73445
73449,-1,Cancel,-1,-1,-1,-1,73439
73450,2313,Add,L,Sell,175.08,467,-1
73451,2211,Add,L,Sell,222.64,273,-1
73452,2313,Add,L,Buy,161.45,440,-1
73453,-1,Cancel,-1,-1,-1,-1,73441
73454,2211,Add,M,Buy,-1,124,-1
73455,-1,Cancel,-1,-1,-1,-1,73451
73456,-1,Cancel,-1,-1,-1,-1,73444
73457,2313,Add,L,Buy,197.45,43,-1
73458,-1,Cancel,-1,-1,-1,-1,73452
73459,-1,Cancel,-1,-1,-1,-1,73450
73460,2313,Add,L,Buy,85.03,234,-1
73461,-1,Cancel,-1,-1,-1,-1,73457
73462,-1,Cancel,-1,-1,-1,-1,73460
73463,2211,Add,L,Sell,94.31,357,-1
73464,-1,Cancel,-1,-1,-1,-1,73440
73465,2211,Add,L,Sell,202.30,192,-1
73466,1131,Add,L,Sell,52.64,93,-1
73467,-1,Cancel,-1,-1,-1,-1,73463
73468,2211,Add,L,Sell,110.68,297,-1
73469,2211,Add,L,Buy,136.33,319,-1
73470,2313,Add,M,Sell,-1,514,-1
73471,2313,Add,L,Buy,177.67,341,-1
73472,2313,Add,L,Sell,79.47,10,-1
73473,2313,Add,L,Sell,189.13,193,-1
73474,1131,Add,M,Sell,-1,110,-1
73475,2313,Add,M,Sell,-1,160,-1
73476,-1,Cancel,-1,-1,-1,-1,73465
73477,-1,Cancel,-1,-1,-1,-1,73466
73478,2211,Add,L,Sell,138.44,469,-1
73479,1131,Add,L,Sell,177.85,144,-1
73480,2211,Add,L,Buy,173.64,310,-1
73481,-1,Cancel,-1,-1,-1,-1,73480
73482,1131,Add,L,Buy,41.50,455,-1
73483,-1,Cancel,-1,-1,-1,-1,73443
73484,-1,Cancel,-1,-1,-1,-1,73468
73485,-1,Cancel,-1,-1,-1,-1,73478
73486,2313,Add,L,Buy,220.35,164,-1
73487,-1,Cancel,-1,-1,-1,-1,73473
73488,1131,Add,L,Sell,224.20,434,-1
73489,2313,Add,M,Sell,-1,357,-1
73490,-1,Cancel,-1,-1,-1,-1,73472
73491,2211,Add,L,Sell,91.15,292,-1
73492,-1,Cancel,-1,-1,-1,-1,73491
73493,-1,Cancel,-1,-1,-1,-1,73447
73494,-1,Cancel,-1,-1,-1,-1,73479
73495,1131,Add,M,Sell,-1,466,-1
73496,-1,Cancel,-1,-1,-1,-1,73469
73497,1131,Add,M,Sell,-1,508,-1
73498,1131,Add,L,Buy,218.93,207,-1
73499,2313,Add,M,Buy,-1,368,-1
73500,2211,Add,M,Sell,-1,381,-1
73501,-1,Cancel,-1,-1,-1,-1,73446
73502,2211,Add,M,Sell,-1,361,-1
73503,-1,Cancel,-1,-1,-1,-1,73498
73504,2211,Add,L,Sell,208.71,557,-1
73505,2211,Add,L,Sell,159.11,13,-1
73506,-1,Cancel,-1,-1,-1,-1,73504
73507,2211,Add,L,Buy,99.55,199,-1
73508,2211,Add,L,Sell,194.98,527,-1
73509,-1,Cancel,-1,-1,-1,-1,73507
73510,-1,Cancel,-1,-1,-1,-1,73471
73511,2313,Add,L,Sell,141.76,575,-1
73512,-1,Cancel,-1,-1,-1,-1,73482
73513,-1,Cancel,-1,-1,-1,-1,73486
73514,-1,Cancel,-1,-1,-1,-1,73508
73515,-1,Cancel,-1,-1,-1,-1,73505
73516,2313,Add,L,Sell,122.81,397,-1
73517,-1,Cancel,-1,-1,-1,-1,73488
73518,-1,Cancel,-1,-1,-1,-1,73516
73519,1131,Add,L,Sell,79.48,209,-1
73520,2313,Add,M,Buy,-1,255,-1
73521,-1,Cancel,-1,-1,-1,-1,73511
73522,-1,Cancel,-1,-1,-1,-1,73519
73523,1131,Add,L,Sell,88.27,69,-1
73524,-1,Cancel,-1,-1,-1,-1,73523
73525,2313,Add,M,Sell,-1,580,-1
73526,2313,Add,L,Sell,68.73,230,-1
73527,2313,Add,L,Sell,91.82,356,-1
73528,-1,Cancel,-1,-1,-1,-1,73526
73529,-1,Cancel,-1,-1,-1,-1,73527
73530,2211,Add,L,Sell,181.40,292,-1
73531,-1,Cancel,-1,-1,-1,-1,73530
73532,2313,Add,L,Buy,217.16,2,-1
73533,-1,Cancel,-1,-1,-1,-1,73532
73534,2313,Add,M,Sell,-1,67,-1
73535,2313,Add,L,Sell,56.48,340,-1
73536,-1,Cancel,-1,-1,-1,-1,73535
73537,2211,Add,M,Sell,-1,82,-1
73538,2313,Add,L,Sell,47.02,77,-1
73539,1131,Add,M,Sell,-1,566,-1
73540,-1,Cancel,-1,-1,-1,-1,73538
73541,2211,Add,L,Buy,50.29,524,-1
73542,-1,Cancel,-1,-1,-1,-1,73541
73543,2211,Add,L,Buy,216.74,496,-1
73544,-1,Cancel,-1,-1,-1,-1,73543
73545,1131,Add,L,Buy,229.34,89,-1
73546,-1,Cancel,-1,-1,-1,-1,73545
73547,2211,Add,M,Buy,-1,39,-1
73548,2313,Add,L,Buy,78.99,103,-1
73549,-1,Cancel,-1,-1,-1,-1,73548
73550,2313,Add,M,Sell,-1,397,-1
73551,2313,Add,L,Sell,204.10,443,-1
73552,2211,Add,L,Sell,125.39,302,-1
73553,-1,Cancel,-1,-1,-1,-1,73552
73554,2313,Add,L,Sell,68.32,237,-1
73555,2211,Add,L,Buy,106.73,71,-1
73556,2313,Add,M,Sell,-1,486,-1
73557,2313,Add,M,Sell,-1,179,-1
73558,-1,Cancel,-1,-1,-1,-1,73551
73559,2313,Add,L,Sell,159.50,273,-1
73560,2313,Add,L,Sell,146.09,13,-1
73561,1131,Add,M,Buy,-1,14,-1
73562,-1,Cancel,-1,-1,-1,-1,73560
73563,2211,Add,L,Buy,144.76,380,-1
73564,-1,Cancel,-1,-1,-1,-1,73555
73565,-1,Cancel,-1,-1,-1,-1,73554
73566,-1,Cancel,-1,-1,-1,-1,73563
73567,-1,Cancel,-1,-1,-1,-1,73559
73568,2211,Add,L,Sell,164.07,437,-1
73569,1131,Add,L,Buy,147.97,248,-1
73570,-1,Cancel,-1,-1,-1,-1,73568
73571,-1,Cancel,-1,-1,-1,-1,73569
73572,2211,Add,M,Buy,-1,373,-1
73573,1131,Add,L,Buy,208.76,118,-1
73574,-1,Cancel,-1,-1,-1,-1,73573
73575,2211,Add,M,Sell,-1,123,-1
73576,2313,Add,M,Sell,-1,59,-1
73577,1131,Add,M,Sell,-1,578,-1
73578,2313,Add,M,Buy,-1,176,-1
73579,1131,Add,L,Buy,167.81,101,-1
73580,-1,Cancel,-1,-1,-1,-1,73579
73581,2313,Add,M,Sell,-1,366,-1
73582,2211,Add,L,Sell,143.26,507,-1
73583,-1,Cancel,-1,-1,-1,-1,73582
73584,2211,Add,L,Sell,105.62,530,-1
73585,-1,Cancel,-1,-1,-1,-1,73584
73586,1131,Add,M,Sell,-1,154,-1
73587,2313,Add,L,Sell,212.09,444,-1
73588,1131,Add,M,Buy,-1,555,-1
73589,-1,Cancel,-1,-1,-1,-1,73587
73590,1131,Add,L,Buy,121.32,322,-1
73591,2313,Add,L,Sell,58.61,305,-1
73592,-1,Cancel,-1,-1,-1,-1,73590
73593,-1,Cancel,-1,-1,-1,-1,73591
73594,2211,Add,L,Buy,52.42,199,-1
73595,2313,Add,M,Sell,-1,203,-1
73596,2313,Add,M,Buy,-1,285,-1
73597,2313,Add,L,Sell,85.77,127,-1
73598,-1,Cancel,-1,-1,-1,-1,73594
73599,-1,Cancel,-1,-1,-1,-1,73597
73600,2313,Add,L,Sell,120.13,311,-1
73601,2313,Add,M,Sell,-1,38,-1
73602,-1,Cancel,-1,-1,-1,-1,73600
73603,2313,Add,L,Buy,203.60,227,-1
73604,-1,Cancel,-1,-1,-1,-1,73603
73605,2211,Add,M,Sell,-1,373,-1
73606,2211,Add,L,Sell,167.92,557,-1
73607,2313,Add,L,Sell,54.60,149,-1
73608,-1,Cancel,-1,-1,-1,-1,73607
73609,-1,Cancel,-1,-1,-1,-1,73606
73610,2313,Add,M,Buy,-1,512,-1
73611,1131,Add,L,Sell,64.74,569,-1
73612,2313,Add,M,Buy,-1,490,-1
73613,2211,Add,M,Sell,-1,348,-1
73614,-1,Cancel,-1,-1,-1,-1,73611
73615,1131,Add,M,Buy,-1,457,-1
73616,2313,Add,L,Buy,89.71,279,-1
73617,2211,Add,M,Buy,-1,364,-1
73618,-1,Cancel,-1,-1,-1,-1,73616
73619,2211,Add,M,Sell,-1,568,-1
73620,2313,Add,L,Buy,95.28,60,-1
73621,-1,Cancel,-1,-1,-1,-1,73620
73622,2211,Add,M,Buy,-1,470,-1
73623,2313,Add,L,Sell,47.58,203,-1
73624,2211,Add,M,Buy,-1,58,-1
73625,-1,Cancel,-1,-1,-1,-1,73623
73626,1131,Add,M,Buy,-1,403,-1
73627,2211,Add,L,Sell,226.86,117,-1
73628,2211,Add,M,Buy,-1,124,-1
73629,2313,Add,M,Buy,-1,155,-1
73630,2313,Add,L,Sell,183.39,444,-1
73631,2211,Add,L,Sell,212.63,388,-1
73632,1131,Add,L,Buy,175.69,145,-1
73633,2211,Add,M,Sell,-1,458,-1
73634,1131,Add,M,Buy,-1,104,-1
73635,-1,Cancel,-1,-1,-1,-1,73630
73636,-1,Cancel,-1,-1,-1,-1,73631
73637,-1,Cancel,-1,-1,-1,-1,73632
73638,-1,Cancel,-1,-1,-1,-1,73627
73639,2313,Add,M,Buy,-1,201,-1
73640,2313,Add,L,Sell,76.89,54,-1
73641,2313,Add,L,Sell,77.91,352,-1
73642,-1,Cancel,-1,-1,-1,-1,73641
73643,1131,Add,L,Buy,61.13,570,-1
73644,1131,Add,L,Sell,222.79,21,-1
73645,2211,Add,M,Buy,-1,247,-1
73646,1131,Add,L,Buy,116.01,387,-1
73647,-1,Cancel,-1,-1,-1,-1,73643
73648,-1,Cancel,-1,-1,-1,-1,73646
73649,1131,Add,M,Buy,-1,357,-1
73650,-1,Cancel,-1,-1,-1,-1,73640
73651,-1,Cancel,-1,-1,-1,-1,73644
73652,1131,Add,L,Buy,110.18,507,-1
73653,2313,Add,L,Buy,202.48,546,-1
73654,-1,Cancel,-1,-1,-1,-1,73653
73655,-1,Cancel,-1,-1,-1,-1,73652
73656,1131,Add,L,Sell,225.57,456,-1
73657,-1,Cancel,-1,-1,-1,-1,73656
73658,2211,Add,L,Buy,164.10,343,-1
73659,-1,Cancel,-1,-1,-1,-1,73658
73660,2313,Add,L,Buy,91.67,365,-1
73661,2211,Add,L,Buy,206.32,477,-1
73662,1131,Add,L,Buy,66.54,318,-1
73663,-1,Cancel,-1,-1,-1,-1,73662
73664,1131,Add,M,Sell,-1,333,-1
73665,-1,Cancel,-1,-1,-1,-1,73660
73666,-1,Cancel,-1,-1,-1,-1,73661
73667,1131,Add,L,Buy,198.10,291,-1
73668,1131,Add,L,Buy,151.62,510,-1
73669,-1,Cancel,-1,-1,-1,-1,73668
73670,2211,Add,M,Sell,-1,58,-1
73671,-1,Cancel,-1,-1,-1,-1,73667
73672,2211,Add,L,Buy,220.61,168,-1
73673,-1,Cancel,-1,-1,-1,-1,73672
73674,2313,Add,M,Sell,-1,544,-1
73675,2211,Add,L,Sell,194.33,561,-1
73676,2211,Add,L,Buy,106.63,344,-1
73677,-1,Cancel,-1,-1,-1,-1,73676
73678,-1,Cancel,-1,-1,-1,-1,73675
73679,1131,Add,L,Sell,209.82,249,-1
73680,1131,Add,L,Sell,133.03,569,-1
73681,-1,Cancel,-1,-1,-1,-1,73679
73682,-1,Cancel,-1,-1,-1,-1,73680
73683,2211,Add,M,Buy,-1,2,-1
73684,2211,Add,L,Buy,100.30,462,-1
73685,-1,Cancel,-1,-1,-1,-1,73684
73686,2211,Add,L,Sell,135.64,137,-1
73687,-1,Cancel,-1,-1,-1,-1,73686
73688,2211,Add,L,Sell,80.36,327,-1
73689,-1,Cancel,-1,-1,-1,-1,73688
73690,2211,Add,M,Sell,-1,489,-1
73691,2313,Add,L,Sell,143.76,427,-1
73692,-1,Cancel,-1,-1,-1,-1,73691
73693,2211,Add,L,Sell,125.01,419,-1
73694,-1,Cancel,-1,-1,-1,-1,73693
73695,2313,Add,L,Sell,156.37,7,-1
73696,2313,Add,L,Buy,170.55,133,-1
73697,1131,Add,L,Buy,165.14,466,-1
73698,1131,Add,L,Sell,185.58,308,-1
73699,2211,Add,L,Sell,132.37,105,-1
73700,-1,Cancel,-1,-1,-1,-1,73695
73701,2313,Add,L,Sell,72.45,464,-1
73702,-1,Cancel,-1,-1,-1,-1,73699
73703,1131,Add,L,Sell,233.53,256,-1
73704,1131,Add,M,Buy,-1,538,-1
73705,-1,Cancel,-1,-1,-1,-1,73698
73706,2313,Add,L,Buy,216.21,547,-1
73707,-1,Cancel,-1,-1,-1,-1,73701
73708,-1,Cancel,-1,-1,-1,-1,73696
73709,-1,Cancel,-1,-1,-1,-1,73703
73710,2313,Add,M,Sell,-1,363,-1
73711,1131,Add,L,Sell,55.29,357,-1
73712,1131,Add,M,Sell,-1,32,-1
73713,-1,Cancel,-1,-1,-1,-1,73706
73714,-1,Cancel,-1,-1,-1,-1,73697
73715,2313,Add,M,Buy,-1,200,-1
73716,1131,Add,L,Sell,66.30,39,-1
73717,-1,Cancel,-1,-1,-1,-1,73716
73718,-1,Cancel,-1,-1,-1,-1,73711
73719,2211,Add,L,Buy,174.16,277,-1
73720,2211,Add,L,Sell,213.22,177,-1
73721,2313,Add,L,Buy,86.07,276,-1
73722,2313,Add,L,Buy,226.64,501,-1
73723,2211,Add,L,Sell,68.53,43,-1
73724,2313,Add,M,Sell,-1,11,-1
73725,-1,Cancel,-1,-1,-1,-1,73720
73726,-1,Cancel,-1,-1,-1,-1,73719
73727,-1,Cancel,-1,-1,-1,-1,73722
73728,2211,Add,M,Sell,-1,59,-1
73729,2211,Add,L,Sell,215.44,381,-1
73730,2211,Add,L,Sell,40.97,559,-1
73731,2211,Add,M,Buy,-1,37,-1
73732,-1,Cancel,-1,-1,-1,-1,73730
73733,2313,Add,L,Sell,58.00,139,-1
73734,2313,Add,L,Buy,198.44,189,-1
73735,2211,Add,L,Buy,164.92,484,-1
73736,1131,Add,M,Buy,-1,544,-1
73737,2313,Add,M,Buy,-1,454,-1
73738,-1,Cancel,-1,-1,-1,-1,73735
73739,2211,Add,L,Buy,161.81,41,-1
73740,-1,Cancel,-1,-1,-1,-1,73721
73741,-1,Cancel,-1,-1,-1,-1,73739
73742,-1,Cancel,-1,-1,-1,-1,73734
73743,2211,Add,L,Buy,133.46,338,-1
73744,2211,Add,L,Sell,147.51,116,-1
73745,2211,Add,M,Buy,-1,407,-1
73746,2211,Add,L,Sell,51.23,127,-1
73747,-1,Cancel,-1,-1,-1,-1,73729
73748,-1,Cancel,-1,-1,-1,-1,73723
73749,2313,Add,M,Sell,-1,423,-1
73750,-1,Cancel,-1,-1,-1,-1,73733
73751,1131,Add,M,Sell,-1,586,-1
73752,-1,Cancel,-1,-1,-1,-1,73744
73753,1131,Add,L,Buy,42.07,11,-1
73754,2211,Add,M,Buy,-1,432,-1
73755,1131,Add,L,Buy,57.52,551,-1
73756,2211,Add,L,Buy,115.65,131,-1
73757,-1,Cancel,-1,-1,-1,-1,73756
73758,2211,Add,L,Buy,142.39,107,-1
73759,2313,Add,M,Buy,-1,271,-1
73760,2313,Add,L,Sell,135.61,549,-1
73761,-1,Cancel,-1,-1,-1,-1,73760
73762,1131,Add,L,Sell,191.91,268,-1
73763,2313,Add,M,Buy,-1,18,-1
73764,-1,Cancel,-1,-1,-1,-1,73762
73765,-1,Cancel,-1,-1,-1,-1,73746
73766,2211,Add,L,Buy,219.25,457,-1
73767,2211,Add,M,Buy,-1,131,-1
73768,2313,Add,L,Buy,128.36,39,-1
73769,-1,Cancel,-1,-1,-1,-1,73758
73770,-1,Cancel,-1,-1,-1,-1,73743
73771,2211,Add,L,Sell,92.52,231,-1
73772,2211,Add,L,Sell,124.27,85,-1
73773,2211,Add,M,Buy,-1,405,-1
73774,-1,Cancel,-1,-1,-1,-1,73771
73775,1131,Add,L,Buy,104.80,4,-1
73776,2211,Add,L,Sell,81.11,495,-1
73777,2211,Add,M,Sell,-1,349,-1
73778,1131,Add,L,Sell,63.95,329,-1
73779,-1,Cancel,-1,-1,-1,-1,73768
73780,-1,Cancel,-1,-1,-1,-1,73776
73781,-1,Cancel,-1,-1,-1,-1,73755
73782,1131,Add,L,Sell,172.60,73,-1
73783,1131,Add,M,Buy,-1,245,-1
73784,1131,Add,L,Buy,100.27,69,-1
73785,-1,Cancel,-1,-1,-1,-1,73766
73786,-1,Cancel,-1,-1,-1,-1,73775
73787,1131,Add,L,Sell,179.31,457,-1
73788,2211,Add,L,Sell,118.66,487,-1
73789,-1,Cancel,-1,-1,-1,-1,73753
73790,2211,Add,L,Buy,129.38,181,-1
73791,-1,Cancel,-1,-1,-1,-1,73787
73792,2313,Add,L,Sell,134.40,387,-1
73793,2313,Add,M,Sell,-1,491,-1
73794,2211,Add,M,Sell,-1,577,-1
73795,2211,Add,L,Sell,75.67,298,-1
73796,2211,Add,L,Sell,85.28,283,-1
73797,2211,Add,M,Buy,-1,61,-1
73798,-1,Cancel,-1,-1,-1,-1,73772
73799,-1,Cancel,-1,-1,-1,-1,73782
73800,1131,Add,L,Sell,50.63,320,-1
73801,-1,Cancel,-1,-1,-1,-1,73796
73802,-1,Cancel,-1,-1,-1,-1,73788
73803,-1,Cancel,-1,-1,-1,-1,73790
73804,2211,Add,L,Sell,222.69,123,-1
73805,2211,Add,L,Buy,174.07,427,-1
73806,2313,Add,L,Sell,217.45,272,-1
73807,-1,Cancel,-1,-1,-1,-1,73778
73808,-1,Cancel,-1,-1,-1,-1,73784
73809,-1,Cancel,-1,-1,-1,-1,73800
73810,-1,Cancel,-1,-1,-1,-1,73795
73811,-1,Cancel,-1,-1,-1,-1,73792
73812,2313,Add,L,Sell,80.44,498,-1
73813,-1,Cancel,-1,-1,-1,-1,73812
73814,2313,Add,L,Sell,192.63,540,-1
73815,2313,Add,L,Sell,216.53,204,-1
73816,-1,Cancel,-1,-1,-1,-1,73806
73817,-1,Cancel,-1,-1,-1,-1,73814
73818,-1,Cancel,-1,-1,-1,-1,73815
73819,-1,Cancel,-1,-1,-1,-1,73804
73820,-1,Cancel,-1,-1,-1,-1,73805
73821,2313,Add,L,Buy,207.91,114,-1
73822,2313,Add,L,Buy,181.53,454,-1
73823,1131,Add,L,Buy,43.88,587,-1
73824,2211,Add,L,Buy,104.91,6,-1
73825,2313,Add,M,Buy,-1,579,-1
73826,-1,Cancel,-1,-1,-1,-1,73822
73827,2211,Add,L,Buy,200.57,421,-1
73828,-1,Cancel,-1,-1,-1,-1,73827
73829,-1,Cancel,-1,-1,-1,-1,73823
73830,2313,Add,L,Sell,211.94,555,-1
73831,-1,Cancel,-1,-1,-1,-1,73830
73832,-1,Cancel,-1,-1,-1,-1,73821
73833,-1,Cancel,-1,-1,-1,-1,73824
73834,2313,Add,L,Sell,167.90,299,-1
73835,1131,Add,L,Sell,46.12,145,-1
73836,-1,Cancel,-1,-1,-1,-1,73835
73837,-1,Cancel,-1,-1,-1,-1,73834
73838,2211,Add,L,Sell,207.49,369,-1
73839,2211,Add,L,Sell,88.53,196,-1
73840,-1,Cancel,-1,-1,-1,-1,73839
73841,-1,Cancel,-1,-1,-1,-1,73838
73842,1131,Add,L,Buy,118.67,316,-1
73843,-1,Cancel,-1,-1,-1,-1,73842
73844,2211,Add,L,Buy,104.09,445,-1
73845,-1,Cancel,-1,-1,-1,-1,73844
73846,2211,Add,M,Buy,-1,298,-1
73847,2313,Add,L,Sell,80.55,556,-1
73848,2211,Add,M,Sell,-1,57,-1
73849,2211,Add,L,Buy,78.51,377,-1
73850,2211,Add,L,Buy,99.24,455,-1
73851,-1,Cancel,-1,-1,-1,-1,73849
73852,1131,Add,L,Sell,86.85,565,-1
73853,-1,Cancel,-1,-1,-1,-1,73850
73854,1131,Add,L,Buy,197.99,308,-1
73855,2313,Add,M,Sell,-1,115,-1
73856,2313,Add,L,Sell,156.65,120,-1
73857,2211,Add,L,Buy,92.74,379,-1
73858,2313,Add,L,Sell,158.69,209,-1
73859,-1,Cancel,-1,-1,-1,-1,73847
73860,2313,Add,L,Sell,95.18,195,-1
73861,-1,Cancel,-1,-1,-1,-1,73857
73862,-1,Cancel,-1,-1,-1,-1,73852
73863,-1,Cancel,-1,-1,-1,-1,73854
73864,2313,Add,L,Buy,83.32,385,-1
73865,1131,Add,M,Buy,-1,182,-1
73866,2211,Add,L,Sell,125.00,558,-1
73867,-1,Cancel,-1,-1,-1,-1,73864
73868,-1,Cancel,-1,-1,-1,-1,73866
73869,-1,Cancel,-1,-1,-1,-1,73860
73870,2211,Add,L,Buy,172.92,398,-1
73871,-1,Cancel,-1,-1,-1,-1,73856
73872,-1,Cancel,-1,-1,-1,-1,73870
73873,-1,Cancel,-1,-1,-1,-1,73858
73874,2313,Add,M,Buy,-1,353,-1
73875,1131,Add,M,Sell,-1,220,-1
73876,2313,Add,L,Buy,163.84,38,-1
73877,2313,Add,M,Sell,-1,361,-1
73878,-1,Cancel,-1,-1,-1,-1,73876
73879,2211,Add,M,Buy,-1,423,-1
73880,2211,Add,M,Sell,-1,61,-1
73881,2211,Add,L,Sell,226.21,267,-1
73882,2313,Add,L,Sell,179.90,422,-1
73883,-1,Cancel,-1,-1,-1,-1,73881
73884,1131,Add,M,Buy,-1,428,-1
73885,-1,Cancel,-1,-1,-1,-1,73882
73886,1131,Add,M,Sell,-1,58,-1
73887,1131,Add,L,Sell,219.75,132,-1
73888,2211,Add,L,Sell,161.04,307,-1
73889,-1,Cancel,-1,-1,-1,-1,73887
73890,1131,Add,L,Buy,213.73,204,-1
73891,-1,Cancel,-1,-1,-1,-1,73888
73892,-1,Cancel,-1,-1,-1,-1,73890
73893,2313,Add,L,Sell,188.34,494,-1
73894,-1,Cancel,-1,-1,-1,-1,73893
73895,2211,Add,L,Buy,155.29,151,-1
73896,1131,Add,L,Sell,198.79,363,-1
73897,-1,Cancel,-1,-1,-1,-1,73895
73898,-1,Cancel,-1,-1,-1,-1,73896
73899,2313,Add,M,Buy,-1,268,-1
73900,1131,Add,L,Buy,133.31,544,-1
73901,-1,Cancel,-1,-1,-1,-1,73900
73902,2313,Add,M,Sell,-1,37,-1
73903,1131,Add,M,Sell,-1,480,-1
73904,2313,Add,L,Sell,135.14,318,-1
73905,-1,Cancel,-1,-1,-1,-1,73904
73906,2211,Add,L,Buy,50.93,106,-1
73907,2313,Add,L,Buy,154.42,128,-1
73908,2211,Add,L,Buy,177.10,471,-1
