ID,Ticker,Type,Side,Price,Volume
91697,2313,M,Sell,-1.0,492
91698,2211,L,Sell,96.4,37
91699,2313,L,Buy,203.7,496
91700,2211,L,Sell,96.2,13
91701,2313,L,Sell,202.3,502
91702,1131,L,Buy,138.3,85
91703,2211,L,Sell,96.2,23
91704,1131,L,Buy,138.1,107
91705,2313,L,Buy,203.4,485
91706,2211,L,Buy,96.5,7
91707,2313,L,Buy,203.6,540
91708,1131,L,Sell,137.9,95
91709,1131,L,Buy,137.9,90
91710,2211,L,Buy,96.4,13
91711,2211,L,Buy,96.6,20
91712,2313,L,Buy,202.3,491
91713,2313,M,Sell,-1.0,499
91714,2313,L,Sell,201.8,478
91715,1131,L,Sell,138.0,114
91716,2313,L,Buy,201.3,534
91717,1131,L,Buy,137.8,89
91718,1131,L,Sell,137.7,114
91719,1131,M,Buy,-1.0,92
91720,2313,M,Sell,-1.0,499
91721,2313,L,Sell,201.9,500
91722,2211,L,Sell,97.0,31
91723,1131,L,Sell,136.8,75
91724,1131,L,Buy,136.3,85
91725,1131,L,Buy,136.2,112
91726,2211,L,Buy,97.0,27
91727,2211,L,Buy,97.1,24
91728,2211,L,Buy,97.0,37
91729,2313,L,Buy,202.3,496
91730,1131,L,Sell,136.5,124
91731,1131,L,Sell,136.5,103
91732,2211,L,Buy,97.0,15
91733,2211,L,Sell,96.7,28
91734,2211,L,Buy,96.6,41
91735,2211,L,Sell,96.9,19
91736,2211,L,Sell,97.0,-1
91737,2211,M,Sell,-1.0,14
91738,2211,L,Buy,97.4,30
91739,1131,L,Buy,136.3,95
91740,2211,L,Buy,97.2,22
91741,2313,L,Buy,201.9,505
91742,1131,M,Buy,-1.0,106
91743,2211,L,Buy,97.3,20
91744,2313,L,Buy,201.3,480
91745,2313,L,Buy,201.1,494
91746,2313,L,Sell,201.1,488
91747,2211,L,Sell,96.9,12
91748,1131,L,Buy,137.5,101
91749,1131,L,Buy,137.0,92
91750,2313,M,Sell,-1.0,478
91751,1131,M,Sell,-1.0,89
91752,1131,L,Sell,136.2,104
91753,1131,L,Sell,135.4,126
91754,1131,L,Buy,135.1,109
91755,2313,L,Sell,201.2,505
91756,2211,L,Sell,97.0,12
91757,1131,L,Sell,134.9,93
91758,2211,L,Sell,96.8,12
91759,2313,L,Buy,200.8,515
91760,2313,L,Sell,201.0,497
91761,2211,L,Sell,96.5,14
91762,1131,L,Sell,135.3,105
91763,1131,L,Sell,134.7,86
91764,2211,L,Sell,96.5,24
91765,2313,L,Sell,200.4,521
91766,2313,L,Sell,198.7,478
91767,2211,L,Sell,96.2,17
91768,2313,L,Sell,198.1,515
91769,2211,L,Buy,96.3,28
91770,2211,L,Buy,96.5,19
91771,2313,M,Buy,-1.0,490
91772,2313,L,Buy,198.7,533
91773,2211,L,Sell,96.5,21
91774,1131,L,Sell,134.8,113
91775,1131,M,Sell,-1.0,98
91776,2211,L,Buy,96.5,31
91777,2313,L,Sell,199.6,497
91778,1131,M,Buy,-1.0,110
91779,2211,L,Buy,96.6,15
91780,2211,L,Sell,96.2,-9
91781,2211,L,Buy,96.3,1
91782,1131,L,Sell,135.6,95
91783,2211,L,Sell,96.3,14
91784,2211,M,Buy,-1.0,40
91785,1131,L,Buy,135.8,96
91786,1131,L,Sell,135.6,95
91787,2313,L,Sell,198.5,490
91788,2313,L,Sell,198.2,479
91789,1131,L,Sell,135.1,113
91790,2211,L,Sell,96.2,10
91791,2313,L,Sell,196.6,495
91792,1131,L,Buy,134.1,111
91793,1131,L,Sell,134.3,112
91794,2211,L,Sell,96.4,20
91795,2211,L,Sell,96.3,4
91796,1131,M,Buy,-1.0,99
91797,1131,M,Sell,-1.0,111
91798,1131,L,Buy,134.9,106
91799,2313,L,Sell,196.6,526
91800,2313,L,Sell,197.1,524
91801,2313,M,Buy,-1.0,476
91802,2313,L,Buy,198.5,503
91803,2313,M,Buy,-1.0,480
91804,2313,L,Buy,196.5,490
91805,1131,M,Buy,-1.0,112
91806,2211,L,Sell,96.1,20
91807,1131,L,Buy,134.7,82
91808,1131,M,Buy,-1.0,107
91809,1131,L,Buy,134.6,96
91810,2211,L,Sell,96.0,24
91811,1131,M,Sell,-1.0,101
91812,1131,L,Buy,135.7,105
91813,1131,L,Buy,135.0,111
91814,2211,L,Buy,96.0,13
91815,2211,L,Sell,96.6,18
91816,2313,L,Buy,196.2,490
91817,2211,L,Buy,96.6,27
91818,1131,L,Sell,135.4,83
91819,2313,L,Sell,194.8,504
91820,1131,L,Buy,135.8,92
91821,2313,L,Sell,195.0,468
91822,1131,L,Sell,135.8,121
91823,1131,L,Buy,134.9,89
91824,1131,L,Buy,135.5,85
91825,2313,L,Sell,194.0,480
91826,2313,L,Sell,194.6,521
91827,2313,L,Sell,194.2,524
91828,1131,L,Sell,135.2,101
91829,1131,L,Buy,134.6,84
91830,2211,L,Buy,96.5,19
91831,1131,L,Buy,134.4,109
91832,1131,L,Buy,133.8,96
91833,2211,M,Sell,-1.0,45
91834,1131,L,Buy,133.6,104
91835,2313,L,Buy,194.3,505
91836,1131,M,Sell,-1.0,101
91837,1131,L,Sell,133.8,103
91838,2313,L,Sell,193.4,500
91839,2313,M,Sell,-1.0,501
91840,2313,L,Sell,195.0,500
91841,2211,L,Sell,96.5,35
91842,1131,L,Buy,134.8,108
91843,2211,M,Buy,-1.0,24
91844,1131,M,Buy,-1.0,87
91845,2211,L,Buy,96.0,33
91846,2211,L,Buy,95.9,18
91847,1131,L,Sell,134.8,85
91848,1131,L,Sell,134.4,115
91849,1131,L,Sell,134.1,97
91850,2211,L,Sell,95.9,23
91851,2211,M,Sell,-1.0,30
91852,2313,L,Sell,195.3,472
91853,1131,L,Buy,133.8,110
91854,2211,L,Sell,96.3,23
91855,2211,L,Sell,96.3,37
91856,2211,L,Buy,96.0,24
91857,2211,L,Sell,96.3,13
91858,2211,L,Sell,95.9,22
91859,2313,M,Buy,-1.0,510
91860,2211,L,Sell,96.0,27
91861,2211,M,Sell,-1.0,12
91862,2211,L,Sell,96.3,16
91863,1131,L,Sell,135.1,116
91864,2211,L,Buy,96.2,26
91865,2313,L,Sell,195.6,489
91866,2211,L,Buy,96.2,9
91867,2313,M,Sell,-1.0,501
91868,2313,L,Buy,196.3,503
91869,2313,L,Sell,197.2,483
91870,2313,M,Sell,-1.0,502
91871,1131,L,Buy,134.1,99
91872,2211,L,Sell,96.1,25
91873,2211,L,Sell,96.2,14
91874,2313,L,Buy,197.2,492
91875,2211,L,Buy,95.8,28
91876,2211,M,Buy,-1.0,8
91877,2211,M,Buy,-1.0,13
91878,1131,M,Buy,-1.0,87
91879,1131,M,Sell,-1.0,80
91880,1131,L,Sell,132.8,94
91881,2313,L,Buy,198.3,496
91882,2313,L,Buy,198.7,526
91883,2211,L,Buy,95.9,26
91884,2313,M,Sell,-1.0,506
91885,2211,L,Sell,96.1,16
91886,1131,L,Buy,132.6,95
91887,1131,M,Buy,-1.0,120
91888,1131,L,Sell,133.3,93
91889,2313,L,Sell,198.6,493
91890,2211,L,Sell,96.3,18
91891,2313,M,Sell,-1.0,509
91892,2313,M,Sell,-1.0,475
91893,1131,L,Sell,133.6,97
91894,2313,L,Sell,199.8,529
91895,2211,M,Sell,-1.0,35
91896,1131,L,Sell,133.4,81
91897,2211,L,Sell,95.9,20
91898,2313,L,Sell,199.9,488
91899,2313,L,Sell,200.9,480
91900,1131,L,Sell,133.1,117
91901,2313,L,Buy,200.1,513
91902,1131,L,Sell,133.0,109
91903,1131,L,Sell,133.0,103
91904,2211,L,Sell,95.7,42
91905,1131,L,Buy,132.8,96
91906,2211,L,Sell,96.1,22
91907,1131,L,Sell,132.5,110
91908,1131,L,Sell,133.0,116
91909,2211,L,Sell,95.8,-12
91910,1131,L,Buy,133.8,86
91911,1131,L,Sell,133.4,97
91912,2313,L,Sell,199.9,507
91913,1131,L,Buy,133.4,105
91914,2313,L,Sell,200.0,463
91915,2211,M,Sell,-1.0,15
91916,2211,M,Sell,-1.0,-3
91917,1131,M,Buy,-1.0,88
91918,1131,M,Buy,-1.0,121
91919,2313,L,Sell,201.1,494
91920,2313,L,Buy,201.7,534
91921,2211,L,Buy,95.5,12
91922,2313,L,Sell,202.2,515
91923,2313,M,Buy,-1.0,464
91924,1131,L,Sell,132.1,108
91925,2211,L,Sell,95.7,16
91926,2211,M,Buy,-1.0,38
91927,2211,M,Buy,-1.0,20
91928,1131,L,Sell,131.9,85
91929,1131,L,Buy,131.4,94
91930,1131,L,Buy,131.1,96
91931,2313,L,Buy,201.8,498
91932,2211,L,Sell,95.3,24
91933,2211,L,Buy,95.8,6
91934,2211,L,Buy,95.7,31
91935,1131,L,Buy,132.2,97
91936,2313,L,Sell,201.9,525
91937,2313,L,Sell,201.2,530
91938,2211,M,Buy,-1.0,10
91939,2313,L,Buy,200.8,500
91940,2211,L,Buy,95.5,34
91941,2211,L,Buy,95.6,14
91942,2211,L,Sell,95.7,16
91943,1131,L,Sell,132.3,88
91944,1131,L,Buy,132.1,113
91945,1131,L,Buy,132.3,109
91946,2211,L,Sell,96.0,30
91947,2211,L,Sell,96.0,21
91948,1131,L,Sell,132.3,104
91949,2211,M,Sell,-1.0,11
91950,2313,L,Buy,200.6,535
91951,1131,M,Buy,-1.0,105
91952,2211,L,Buy,96.3,24
91953,2313,M,Buy,-1.0,456
91954,2313,L,Buy,198.4,470
91955,2313,L,Sell,198.2,486
91956,2313,L,Buy,199.4,472
91957,2313,L,Sell,200.2,486
91958,2313,L,Sell,199.8,466
91959,2313,L,Sell,201.1,490
91960,1131,L,Buy,132.8,109
91961,2211,M,Sell,-1.0,26
91962,1131,L,Buy,132.6,93
91963,2211,L,Sell,96.4,17
91964,1131,L,Sell,132.3,90
91965,1131,L,Buy,131.4,83
91966,2313,L,Buy,201.8,530
91967,2211,L,Buy,96.2,27
91968,1131,L,Sell,131.4,94
91969,2211,M,Sell,-1.0,9
91970,2313,M,Sell,-1.0,524
91971,2211,L,Sell,96.4,17
91972,2211,M,Buy,-1.0,19
91973,2211,L,Buy,96.3,28
91974,2211,L,Sell,96.3,23
91975,2211,M,Sell,-1.0,27
91976,2211,L,Buy,96.4,29
91977,2211,L,Sell,96.5,7
91978,1131,L,Buy,131.4,98
91979,2313,L,Sell,202.8,526
91980,1131,M,Sell,-1.0,105
91981,2313,M,Sell,-1.0,531
91982,2211,L,Buy,96.3,18
91983,2211,L,Sell,96.1,11
91984,2211,L,Sell,96.1,10
91985,2211,L,Buy,95.8,44
91986,1131,M,Sell,-1.0,107
91987,1131,L,Sell,133.1,101
91988,2211,M,Buy,-1.0,23
91989,2211,L,Sell,95.7,20
91990,2211,L,Buy,95.7,10
91991,2211,L,Buy,95.8,5
91992,2211,L,Sell,95.8,29
91993,2313,L,Sell,202.3,490
91994,2313,M,Buy,-1.0,491
91995,2211,L,Sell,95.8,22
91996,2211,M,Sell,-1.0,10
91997,2211,L,Buy,96.0,24
91998,2211,L,Buy,95.9,39
91999,1131,L,Sell,133.0,100
92000,1131,M,Buy,-1.0,81
92001,2211,L,Sell,95.8,33
92002,2211,M,Buy,-1.0,18
92003,2313,L,Sell,202.0,507
92004,2211,M,Sell,-1.0,12
92005,2313,L,Buy,200.5,512
92006,2313,L,Sell,199.5,497
92007,2211,L,Buy,95.2,28
92008,2211,L,Buy,95.3,20
92009,2211,M,Buy,-1.0,29
92010,2313,L,Sell,201.4,528
92011,1131,L,Buy,132.9,90
92012,2211,L,Sell,95.2,5
92013,1131,L,Buy,133.3,89
92014,2211,M,Buy,-1.0,10
92015,1131,M,Buy,-1.0,85
92016,2313,L,Sell,201.9,524
92017,1131,L,Buy,134.2,96
92018,2313,L,Buy,201.7,510
92019,1131,L,Sell,133.8,102
92020,2211,L,Buy,95.0,33
92021,1131,L,Sell,135.0,91
92022,1131,M,Buy,-1.0,94
92023,2313,L,Sell,202.5,515
92024,2211,M,Buy,-1.0,24
92025,2211,L,Buy,94.8,11
92026,2211,L,Buy,94.7,22
92027,2313,M,Sell,-1.0,476
92028,2211,M,Buy,-1.0,27
92029,1131,M,Sell,-1.0,95
92030,1131,L,Sell,134.0,101
92031,2313,M,Sell,-1.0,476
92032,2313,L,Buy,202.0,452
92033,2313,L,Sell,202.2,468
92034,2313,L,Buy,203.1,486
92035,1131,L,Sell,133.9,87
92036,2313,L,Sell,202.9,486
92037,1131,L,Buy,133.5,93
92038,2313,L,Buy,202.7,512
92039,2313,L,Buy,202.8,506
92040,2313,M,Sell,-1.0,492
92041,2313,M,Sell,-1.0,476
92042,2313,M,Buy,-1.0,471
92043,2313,L,Sell,202.7,524
92044,1131,M,Sell,-1.0,91
92045,2313,L,Buy,202.9,513
92046,1131,L,Sell,133.4,100
92047,2211,L,Buy,94.5,20
92048,2211,L,Buy,94.4,32
92049,2211,L,Sell,94.6,24
92050,2313,L,Buy,203.6,516
92051,1131,M,Sell,-1.0,118
92052,2211,L,Sell,94.5,27
92053,2313,L,Sell,204.5,517
92054,1131,M,Sell,-1.0,96
92055,2211,L,Buy,94.6,35
92056,2211,L,Buy,94.5,19
92057,1131,M,Sell,-1.0,82
92058,2211,L,Sell,94.5,15
92059,2313,L,Buy,204.6,475
92060,2313,L,Sell,205.5,459
92061,2313,L,Sell,205.5,486
92062,2211,L,Sell,94.4,24
92063,1131,M,Buy,-1.0,103
92064,1131,L,Sell,133.4,83
92065,2211,L,Sell,94.4,38
92066,2211,M,Buy,-1.0,11
92067,1131,M,Buy,-1.0,83
92068,2211,M,Sell,-1.0,30
92069,2313,L,Sell,205.7,494
92070,2313,L,Buy,206.1,492
92071,2313,L,Sell,206.4,522
92072,2211,L,Sell,93.8,14
92073,2313,L,Sell,206.6,542
92074,1131,L,Sell,133.7,95
92075,2313,L,Sell,207.4,535
92076,1131,L,Sell,134.0,93
92077,2313,L,Buy,207.3,514
92078,1131,L,Buy,133.6,107
92079,2313,L,Sell,206.4,507
92080,2211,L,Sell,93.8,7
92081,2313,L,Buy,207.6,503
92082,1131,L,Buy,133.1,97
92083,2313,L,Buy,206.8,476
92084,1131,L,Sell,133.3,105
92085,2313,L,Sell,206.7,505
92086,1131,L,Buy,132.6,100
92087,2211,L,Buy,94.0,27
92088,2211,L,Buy,94.1,42
92089,2313,M,Buy,-1.0,550
92090,2313,L,Sell,208.6,492
92091,2211,L,Sell,94.2,3
92092,1131,L,Sell,132.0,83
92093,2313,L,Buy,208.4,500
92094,1131,M,Sell,-1.0,105
92095,1131,M,Buy,-1.0,92
92096,1131,L,Buy,130.4,84
92097,2211,M,Sell,-1.0,22
92098,1131,L,Sell,130.7,113
92099,2211,L,Buy,93.8,27
92100,1131,M,Sell,-1.0,102
92101,2211,M,Sell,-1.0,7
92102,2313,L,Sell,208.5,478
92103,1131,L,Sell,130.7,90
92104,2313,L,Sell,208.0,501
92105,2313,L,Buy,208.5,460
92106,2313,L,Sell,207.2,516
92107,2313,L,Buy,208.1,503
92108,2211,L,Sell,93.5,13
92109,2211,L,Buy,93.6,13
92110,2313,L,Sell,208.3,509
92111,1131,L,Buy,131.3,97
92112,2211,L,Buy,93.4,-8
92113,2313,L,Sell,208.3,547
92114,2313,M,Sell,-1.0,492
92115,2313,L,Buy,209.2,510
92116,1131,M,Buy,-1.0,79
92117,2211,M,Buy,-1.0,14
92118,2313,L,Buy,208.9,475
92119,2313,L,Buy,210.0,513
92120,1131,L,Sell,132.2,103
92121,2313,M,Sell,-1.0,482
92122,1131,L,Sell,132.1,78
92123,2211,L,Sell,93.4,26
92124,2313,L,Buy,208.6,520
92125,2313,L,Buy,209.3,512
92126,1131,L,Sell,132.4,109
92127,2313,L,Sell,209.2,495
92128,2313,L,Sell,208.5,504
92129,2313,M,Buy,-1.0,501
92130,2211,L,Buy,93.3,12
92131,1131,L,Sell,132.3,93
92132,2313,M,Buy,-1.0,476
92133,2211,L,Buy,93.2,18
92134,2313,L,Buy,210.6,484
92135,2211,M,Buy,-1.0,15
92136,2313,L,Sell,210.9,504
92137,2313,L,Buy,210.5,463
92138,2313,L,Sell,210.2,450
92139,2211,L,Buy,93.0,7
92140,2313,L,Sell,211.1,512
92141,2313,L,Buy,209.7,514
92142,2313,L,Buy,210.1,504
92143,2211,M,Buy,-1.0,20
92144,2313,M,Buy,-1.0,490
92145,1131,L,Sell,132.5,112
92146,2313,M,Sell,-1.0,478
92147,2313,L,Sell,211.3,473
92148,2211,M,Sell,-1.0,13
92149,2211,L,Sell,93.6,20
92150,2313,M,Buy,-1.0,509
92151,1131,M,Buy,-1.0,105
92152,2211,L,Buy,93.7,13
92153,1131,L,Buy,131.7,114
92154,1131,L,Sell,131.9,109
92155,2313,L,Buy,212.0,501
92156,2313,L,Sell,211.4,505
92157,2211,L,Buy,94.1,9
92158,2313,L,Buy,211.4,490
92159,1131,L,Buy,132.8,127
92160,2313,L,Sell,212.3,489
92161,2313,L,Sell,212.5,526
92162,2211,L,Buy,93.8,13
92163,1131,L,Buy,132.2,113
92164,2313,L,Sell,213.0,519
92165,1131,L,Buy,132.8,88
92166,2313,L,Sell,212.4,469
92167,2313,L,Buy,213.1,531
92168,2313,L,Buy,213.2,525
92169,2211,M,Buy,-1.0,15
92170,1131,L,Buy,132.7,97
92171,2211,L,Sell,94.5,0
92172,2313,L,Sell,213.2,486
92173,1131,L,Sell,133.2,87
92174,2313,L,Buy,213.5,491
92175,2211,L,Buy,94.3,19
92176,1131,L,Buy,133.0,93
92177,2211,L,Buy,94.4,19
92178,2313,L,Buy,212.6,528
92179,1131,M,Sell,-1.0,84
92180,2313,L,Buy,212.5,515
92181,1131,L,Sell,132.9,99
92182,1131,L,Buy,133.1,94
92183,2313,L,Sell,212.6,457
92184,2211,L,Buy,94.5,11
92185,2313,L,Buy,212.3,494
92186,2313,M,Buy,-1.0,473
92187,2313,L,Buy,211.1,495
92188,2211,L,Buy,94.3,15
92189,2313,L,Sell,210.7,498
92190,1131,L,Sell,132.3,106
92191,2313,M,Buy,-1.0,493
92192,2313,L,Sell,209.9,513
92193,2313,L,Sell,210.6,511
92194,2211,L,Sell,94.1,14
92195,2211,L,Sell,93.9,23
92196,1131,L,Buy,133.0,82
92197,1131,L,Buy,133.5,89
92198,2313,L,Sell,211.6,513
92199,2211,L,Sell,94.0,19
92200,2313,L,Buy,210.5,473
92201,1131,L,Buy,133.9,112
92202,1131,L,Buy,134.9,103
92203,1131,L,Sell,135.3,100
92204,2211,L,Buy,94.1,32
92205,1131,L,Buy,135.5,114
92206,2211,M,Buy,-1.0,23
92207,1131,L,Buy,135.1,115
92208,2211,L,Buy,94.0,27
92209,2211,L,Sell,94.2,20
92210,2313,M,Buy,-1.0,481
92211,2313,L,Buy,210.6,542
92212,2211,L,Buy,94.4,21
92213,2211,M,Buy,-1.0,21
92214,1131,M,Buy,-1.0,93
92215,1131,L,Buy,135.6,104
92216,2211,L,Sell,94.2,22
92217,2313,L,Buy,211.3,485
92218,2211,L,Sell,94.3,3
92219,1131,L,Sell,135.7,96
92220,2313,L,Sell,210.0,487
92221,2211,L,Sell,94.3,13
92222,2313,M,Buy,-1.0,510
92223,2313,L,Buy,207.9,486
92224,1131,L,Buy,135.9,121
92225,2313,L,Buy,207.3,506
92226,2313,L,Buy,207.7,480
92227,1131,L,Buy,135.4,92
92228,2211,L,Sell,94.4,19
92229,2313,L,Sell,208.8,489
92230,1131,L,Sell,135.2,109
92231,1131,L,Sell,135.1,106
92232,2313,M,Sell,-1.0,485
92233,2211,L,Sell,94.2,30
92234,1131,L,Sell,134.9,102
92235,2313,L,Buy,209.0,534
92236,1131,L,Sell,134.5,97
92237,2211,L,Buy,93.7,9
92238,1131,L,Buy,134.1,101
92239,2313,L,Sell,208.2,516
92240,1131,L,Buy,133.3,119
92241,2211,M,Sell,-1.0,14
92242,2313,L,Buy,206.8,487
92243,2313,L,Buy,207.5,491
92244,2211,L,Buy,93.7,11
92245,2211,M,Sell,-1.0,27
92246,2211,L,Buy,94.1,8
92247,2211,M,Sell,-1.0,19
92248,2211,L,Buy,94.4,21
92249,2211,L,Sell,94.3,24
92250,2211,L,Sell,94.3,15
92251,2313,L,Sell,207.3,530
92252,1131,M,Buy,-1.0,113
92253,2313,L,Sell,206.6,519
92254,1131,L,Buy,133.1,102
92255,1131,L,Sell,132.9,92
92256,2313,M,Buy,-1.0,497
92257,2211,L,Buy,94.2,8
92258,2211,M,Sell,-1.0,9
92259,2211,L,Sell,94.0,24
92260,1131,L,Sell,133.3,93
92261,2211,L,Sell,93.6,31
92262,1131,L,Sell,133.2,108
92263,2313,M,Buy,-1.0,512
92264,2211,M,Sell,-1.0,11
92265,2211,L,Buy,93.5,25
92266,2211,L,Sell,93.6,11
92267,1131,L,Sell,133.5,90
92268,1131,L,Buy,134.1,88
92269,1131,M,Buy,-1.0,112
92270,1131,L,Sell,132.8,110
92271,2313,L,Buy,206.6,494
92272,2211,L,Sell,93.5,14
92273,2313,L,Sell,207.6,495
92274,2211,L,Buy,93.4,14
92275,2313,L,Buy,208.2,487
92276,1131,L,Buy,133.1,96
92277,2313,M,Buy,-1.0,494
92278,2313,L,Sell,208.6,496
92279,2313,L,Sell,209.4,479
92280,2211,L,Sell,93.7,19
92281,2313,L,Sell,209.6,501
92282,1131,M,Buy,-1.0,101
92283,1131,L,Sell,133.4,68
92284,1131,L,Sell,133.1,102
92285,2211,L,Sell,93.3,21
92286,2313,L,Buy,209.5,511
92287,2313,L,Sell,210.4,504
92288,1131,L,Sell,132.5,74
92289,1131,L,Sell,133.2,93
92290,2211,L,Buy,93.4,20
92291,2313,M,Buy,-1.0,520
92292,2211,L,Sell,93.4,32
92293,2313,L,Buy,210.1,522
92294,2211,M,Buy,-1.0,16
92295,1131,L,Buy,133.8,103
92296,1131,M,Buy,-1.0,103
92297,2211,M,Buy,-1.0,23
92298,2313,L,Sell,210.9,507
92299,2211,M,Buy,-1.0,30
92300,1131,L,Sell,134.1,114
92301,2313,L,Buy,210.6,513
92302,2313,L,Sell,210.1,509
92303,2211,L,Sell,93.0,0
92304,2211,L,Buy,93.0,17
92305,2211,L,Sell,93.0,20
92306,2313,L,Buy,209.3,515
92307,2313,M,Sell,-1.0,518
92308,2313,L,Sell,210.6,504
92309,1131,L,Sell,134.3,100
92310,2313,M,Sell,-1.0,508
92311,2313,M,Sell,-1.0,479
92312,1131,M,Buy,-1.0,96
92313,2211,L,Buy,93.2,19
92314,1131,M,Sell,-1.0,104
92315,1131,L,Sell,135.7,117
92316,2211,L,Sell,93.0,35
92317,1131,M,Buy,-1.0,102
92318,1131,L,Buy,136.4,97
92319,1131,L,Sell,136.8,105
92320,2313,M,Sell,-1.0,479
92321,2211,L,Sell,92.9,12
92322,2313,L,Sell,209.6,477
92323,2211,L,Buy,92.7,18
92324,2211,L,Buy,92.8,22
92325,1131,L,Buy,136.9,102
92326,2313,L,Buy,208.2,494
92327,2211,L,Buy,92.8,31
92328,2211,L,Sell,93.1,8
92329,2211,L,Buy,93.4,23
92330,2211,L,Buy,93.1,15
92331,2211,L,Buy,93.2,30
92332,2313,L,Buy,208.5,510
92333,1131,L,Buy,136.8,95
92334,2313,L,Sell,208.4,541
92335,2313,L,Sell,208.9,501
92336,2211,L,Buy,93.2,10
92337,1131,L,Buy,136.0,105
92338,1131,L,Buy,135.3,95
92339,2313,L,Buy,208.4,511
92340,1131,L,Buy,134.9,106
92341,2211,M,Buy,-1.0,14
92342,2211,L,Buy,93.0,11
92343,1131,L,Sell,134.2,103
92344,1131,L,Sell,134.5,92
92345,2313,L,Sell,208.4,487
92346,2211,M,Buy,-1.0,14
92347,2313,L,Buy,208.7,462
92348,1131,L,Buy,133.5,112
92349,2313,L,Buy,209.7,495
92350,2211,L,Buy,93.3,23
92351,2211,L,Buy,93.1,-3
92352,2211,L,Buy,92.8,33
92353,1131,L,Buy,133.2,94
92354,2313,M,Buy,-1.0,520
92355,1131,L,Sell,133.5,105
92356,2211,L,Sell,93.0,-7
92357,2211,L,Sell,92.9,27
92358,2313,L,Buy,208.0,501
92359,2211,L,Sell,92.6,14
92360,2211,M,Sell,-1.0,5
92361,2211,M,Sell,-1.0,3
92362,2313,L,Sell,208.9,503
92363,2211,L,Buy,93.2,25
92364,2211,L,Buy,93.0,31
92365,1131,L,Buy,132.6,91
92366,1131,L,Sell,132.8,106
92367,1131,L,Sell,132.5,118
92368,2211,M,Sell,-1.0,41
92369,2313,M,Sell,-1.0,481
92370,2313,L,Sell,207.4,493
92371,1131,M,Buy,-1.0,91
92372,1131,M,Buy,-1.0,108
92373,2313,L,Sell,206.7,507
92374,2313,L,Buy,207.2,491
92375,2313,L,Buy,206.9,465
92376,2211,L,Buy,93.1,21
92377,2211,L,Sell,92.9,9
92378,1131,L,Sell,133.0,86
92379,2211,L,Buy,93.0,18
92380,2211,L,Sell,93.0,13
92381,2313,L,Sell,206.3,506
92382,1131,L,Buy,133.0,91
92383,2313,M,Sell,-1.0,510
92384,1131,L,Buy,133.2,80
92385,2313,L,Buy,206.2,479
92386,2211,L,Buy,93.1,31
92387,2211,M,Sell,-1.0,11
92388,2313,M,Buy,-1.0,484
92389,1131,L,Sell,132.5,80
92390,2313,L,Sell,205.2,528
92391,1131,L,Buy,133.5,104
92392,2211,L,Buy,93.5,16
92393,2211,L,Buy,93.7,26
92394,1131,L,Buy,133.4,116
92395,2211,L,Buy,93.6,23
92396,2313,L,Buy,205.8,494
92397,2313,L,Buy,203.7,547
92398,2313,L,Buy,204.6,471
92399,1131,L,Sell,132.6,93
92400,1131,L,Buy,132.9,112
92401,1131,M,Buy,-1.0,100
92402,2211,L,Sell,93.8,19
92403,2211,L,Sell,94.2,18
92404,2313,M,Sell,-1.0,484
92405,1131,L,Buy,133.6,91
92406,1131,M,Buy,-1.0,86
92407,2211,L,Buy,94.4,36
92408,1131,L,Buy,132.5,110
92409,2211,M,Buy,-1.0,30
92410,1131,L,Sell,132.9,95
92411,2313,L,Buy,203.8,505
92412,2313,L,Sell,204.4,498
92413,1131,L,Sell,133.5,104
92414,1131,L,Buy,132.4,90
92415,2211,L,Buy,94.3,22
92416,2313,L,Buy,203.9,532
92417,2313,L,Buy,205.4,496
92418,2211,L,Sell,94.5,9
92419,2313,L,Sell,204.0,525
92420,1131,M,Buy,-1.0,114
92421,2313,L,Sell,204.3,497
92422,1131,M,Buy,-1.0,120
92423,2313,L,Sell,204.6,502
92424,2313,M,Buy,-1.0,516
92425,1131,L,Sell,132.6,89
92426,1131,L,Buy,132.7,100
92427,2313,L,Buy,204.2,528
92428,2313,M,Sell,-1.0,509
92429,2313,L,Buy,203.3,506
92430,1131,L,Sell,132.6,85
92431,1131,L,Buy,133.2,106
92432,1131,M,Sell,-1.0,92
92433,2211,L,Sell,94.2,11
92434,2313,M,Sell,-1.0,507
92435,2211,M,Buy,-1.0,9
92436,1131,M,Buy,-1.0,109
92437,2211,L,Sell,94.3,21
92438,2211,L,Buy,94.4,25
92439,2211,L,Buy,94.3,27
92440,2211,M,Buy,-1.0,24
92441,2211,L,Buy,94.0,29
92442,1131,L,Sell,133.4,97
92443,1131,L,Buy,133.5,116
92444,2211,L,Buy,93.6,21
92445,2313,L,Sell,204.2,514
92446,1131,L,Buy,133.9,104
92447,1131,L,Buy,133.3,121
92448,2313,L,Sell,203.5,537
92449,2211,L,Sell,93.9,31
92450,2313,L,Buy,202.3,500
92451,2313,L,Sell,202.4,500
92452,2211,L,Sell,93.8,34
92453,2313,M,Sell,-1.0,465
92454,1131,L,Buy,133.5,120
92455,2211,L,Buy,93.5,31
92456,1131,L,Buy,133.4,106
92457,2211,L,Buy,93.7,33
92458,2313,L,Buy,204.1,476
92459,1131,L,Sell,132.7,113
92460,1131,L,Buy,132.0,112
92461,2211,L,Sell,93.6,27
92462,2211,L,Buy,93.8,21
92463,2313,M,Sell,-1.0,529
